d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
62498,Club de golf Tabachines,Fraccionamiento,Cuernavaca,Morelos,Cuernavaca,62241,17,62241,,21,007,0178,Urbano,02
62499,Las Garzas,Fraccionamiento,Cuernavaca,Morelos,Cuernavaca,62241,17,62241,,21,007,0180,Urbano,02
62508,El Cebadal,Ranchería,Cuernavaca,Morelos,,62241,17,62241,,29,007,0024,Rural,
62508,Buenavista del Monte,Colonia,Cuernavaca,Morelos,,62241,17,62241,,09,007,0187,Rural,
62510,Teochalco (Pueblo Nuevo),Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0001,Rural,
62510,Tlacotepec,Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0011,Rural,
62510,San José,Barrio,Huitzilac,Morelos,,62511,17,62511,,02,009,0012,Rural,
62510,Real Montecassino,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0013,Rural,
62510,Sierra Encantada,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0014,Rural,
62510,Monte Bello,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0015,Rural,
62510,Tezontlalpa,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0016,Rural,
62510,Rincón del Bosque (La Palma),Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0017,Rural,
62510,Tetecuintla,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0018,Rural,
62510,Ajahuayo,Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0019,Rural,
62510,Cuacometla,Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0020,Rural,
62510,San Martín Ajahuayo (El Reposo),Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0021,Rural,
62510,Monte Cristo,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0022,Rural,
62510,Monte Rubí (Los Pinos del 62),Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0023,Rural,
62510,Los Pinos (Cuexcontitla),Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0024,Rural,
62510,Gualupita,Barrio,Huitzilac,Morelos,,62511,17,62511,,02,009,0025,Rural,
62510,Villa Suiza (Coto del Marqués),Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0026,Rural,
62510,De la Cruz,Barrio,Huitzilac,Morelos,,62511,17,62511,,02,009,0027,Rural,
62510,Coajomulco,Pueblo,Huitzilac,Morelos,,62511,17,62511,,28,009,0189,Rural,
62510,Huitzilac,Pueblo,Huitzilac,Morelos,,62511,17,62511,,28,009,0190,Urbano,
62510,San José de La Montaña,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0191,Rural,
62510,Huertas de San Pedro,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0194,Rural,
62510,Monte Casino (Piamonte y Ensueño),Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0195,Rural,
62510,Guayacahuala,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0693,Rural,
62510,María Candelaria,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0701,Rural,
62514,Fierro del Toro,Pueblo,Huitzilac,Morelos,,62511,17,62511,,28,009,0192,Rural,
62514,Kilómetro 47 (Entrada al Capulín),Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0689,Rural,
62515,Tezoyo (El Cuartel),Barrio,Huitzilac,Morelos,,62511,17,62511,,02,009,0002,Rural,
62515,Kilómetro 49,Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0003,Rural,
62515,Camino a la Mina,Ranchería,Huitzilac,Morelos,,62511,17,62511,,29,009,0004,Rural,
62515,Antonio Segura,Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0005,Rural,
62515,San Rafael (Tepetlixpa),Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0006,Rural,
62515,Zacapexco,Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0007,Rural,
62515,Los Olivos,Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0008,Rural,
62515,Huayatitla (Ampliación San Bartolo),Colonia,Huitzilac,Morelos,,62511,17,62511,,09,009,0009,Rural,
62515,Atlixtac,Fraccionamiento,Huitzilac,Morelos,,62511,17,62511,,21,009,0010,Rural,
62515,Tres Marías,Pueblo,Huitzilac,Morelos,,62511,17,62511,,28,009,0193,Urbano,
62520,Xilotepec,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0001,Urbano,
62520,Xolatlaco,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0006,Rural,
62520,Tepoztlán Centro,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0199,Urbano,
62520,Tierra Blanca,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0913,Urbano,
62520,San Pedro,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0914,Urbano,
62520,Los Reyes,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0915,Urbano,
62520,Santo Domingo,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0916,Urbano,
62520,La Santísima,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0917,Urbano,
62520,San Miguel,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0918,Urbano,
62520,San José,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0919,Urbano,
62520,San Sebastián,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0920,Urbano,
62520,Santa Cruz,Barrio,Tepoztlán,Morelos,,62521,17,62521,,02,020,0921,Urbano,
62520,Achichipico,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1271,Rural,
62520,El Tesoro,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1918,Urbano,
62520,Los Ocotes,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1920,Urbano,
62523,San Juan Tlacotenco,Pueblo,Tepoztlán,Morelos,,62521,17,62521,,28,020,0200,Rural,
62524,Santo Domingo Ocotitlán,Pueblo,Tepoztlán,Morelos,,62521,17,62521,,28,020,0202,Rural,
62524,Del Carmen,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1266,Rural,
62525,La Palapa,Ranchería,Tepoztlán,Morelos,,62521,17,62521,,29,020,0007,Rural,
62525,Huilotepec,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0203,Rural,
62525,Ixcatepec,Pueblo,Tepoztlán,Morelos,,62521,17,62521,,28,020,0204,Rural,
62525,Amatlán de Quetzalcóatl,Ranchería,Tepoztlán,Morelos,,62521,17,62521,,29,020,0205,Rural,
62525,Tecmilco,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1267,Rural,
62525,El Pedregal,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1268,Rural,
62525,Chichco (Chisco),Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1269,Rural,
62526,San Andrés de la Cal,Ranchería,Tepoztlán,Morelos,,62521,17,62521,,29,020,0196,Rural,
62526,Santiago Tepetlapa,Pueblo,Tepoztlán,Morelos,,62521,17,62521,,28,020,0198,Rural,
62526,Tehuixcorral (Colonia San Martín Caballero),Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1270,Rural,
62527,Santa Catarina,Pueblo,Tepoztlán,Morelos,,62521,17,62521,,28,020,0197,Urbano,
62527,Huachinantitla,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1273,Rural,
62528,Ángel Bocanegra (Adolfo López Mateos),Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0207,Rural,
62528,Obrera,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1274,Rural,
62528,Benito Juárez,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1275,Rural,
62529,Tetenco,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0002,Rural,
62529,Cerritos de García (Textilacatl),Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0003,Rural,
62529,Ampliación Milpillas,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0004,Rural,
62529,Camino Antiguo a Tepoztlán,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,0005,Rural,
62529,Rinconada Acolapa,Unidad habitacional,Tepoztlán,Morelos,,62521,17,62521,,31,020,1172,Urbano,
62529,Acolapan,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1276,Rural,
62529,Loma Bonita,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1277,Rural,
62529,Lomas del Pedregal,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1921,Rural,
62529,Loma Esmeralda,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1922,Rural,
62529,Tetecolala,Colonia,Tepoztlán,Morelos,,62521,17,62521,,09,020,1923,Rural,
62530,Centro Tlalnepantla,Colonia,Tlalnepantla,Morelos,,62541,17,62541,,09,023,0209,Urbano,
62530,San Felipe,Barrio,Tlalnepantla,Morelos,,62541,17,62541,,02,023,1722,Urbano,
62530,San Pedro,Barrio,Tlalnepantla,Morelos,,62541,17,62541,,02,023,1723,Urbano,
62530,Santiago,Barrio,Tlalnepantla,Morelos,,62541,17,62541,,02,023,1724,Urbano,
62530,San Bartolo,Barrio,Tlalnepantla,Morelos,,62541,17,62541,,02,023,1725,Urbano,
62530,San Nicolás,Barrio,Tlalnepantla,Morelos,,62541,17,62541,,02,023,1726,Urbano,
62534,El Pedregal,Colonia,Tlalnepantla,Morelos,,62541,17,62541,,09,023,1668,Rural,
62535,El Vigía (San Nicolás del Monte),Pueblo,Tlalnepantla,Morelos,,62541,17,62541,,28,023,0210,Rural,
62535,Colinas de San Nicolás,Fraccionamiento,Tlalnepantla,Morelos,,62541,17,62541,,21,023,1669,Rural,
62535,Los Robles,Fraccionamiento,Tlalnepantla,Morelos,,62541,17,62541,,21,023,1670,Rural,
62536,Hacienda Villa Campestre,Fraccionamiento,Tlalnepantla,Morelos,,62541,17,62541,,21,023,0001,Rural,
62536,Hacienda Monte de los Olivos,Fraccionamiento,Tlalnepantla,Morelos,,62541,17,62541,,21,023,0002,Rural,
62536,Bosques de Morelos,Fraccionamiento,Tlalnepantla,Morelos,,62541,17,62541,,21,023,0003,Rural,
62536,Felipe Neri (Cuatepec),Pueblo,Tlalnepantla,Morelos,,62541,17,62541,,28,023,0211,Rural,
62536,El Calmil,Fraccionamiento,Tlalnepantla,Morelos,,62541,17,62541,,21,023,1671,Rural,
62540,San Miguel,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0001,Urbano,
62540,San Diego,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0002,Urbano,
62540,De Texcalapan,Barrio,Tlayacapan,Morelos,,62541,17,62541,,02,026,0003,Urbano,
62540,Del Señor Santiago,Barrio,Tlayacapan,Morelos,,62541,17,62541,,02,026,0004,Urbano,
62540,Exaltación,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0005,Urbano,
62540,El Plan,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0006,Urbano,
62540,San Lorenzo,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0007,Urbano,
62540,Altica,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0008,Urbano,
62540,Santana,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0009,Urbano,
62540,Santiago,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0010,Urbano,
62540,Del Rosario,Barrio,Tlayacapan,Morelos,,62541,17,62541,,02,026,0011,Urbano,
62540,Tlayacapan Centro,Pueblo,Tlayacapan,Morelos,,62541,17,62541,,28,026,0214,Urbano,
62543,Jericó,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0012,Rural,
62543,Cuauhtempan (San Andrés Cuautempan),Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,0212,Rural,
62543,3 de Mayo,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1436,Rural,
62543,La Mixtepec,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1437,Rural,
62543,Emiliano Zapata,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1438,Rural,
62544,Pedregal Tlalli,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1439,Rural,
62544,Las Calandrias,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1440,Rural,
62544,Camino Real los Reyes,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1441,Rural,
62544,Joyas del Astillero,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1442,Rural,
62544,Jardines de Tlayacapan,Fraccionamiento,Tlayacapan,Morelos,,62541,17,62541,,21,026,1443,Rural,
62544,Valle de Oaxtepec,Fraccionamiento,Tlayacapan,Morelos,,62541,17,62541,,21,026,1444,Rural,
62544,Nacatongo,Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,1445,Rural,
62544,Texalo (La Cerámica),Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1446,Rural,
62544,Lázaro Cárdenas,Unidad habitacional,Tlayacapan,Morelos,,62541,17,62541,,31,026,1447,Rural,
62545,El Bebedero,Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,1448,Rural,
62545,Puente Pantitlán,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1449,Rural,
62545,Revolución XXI,Unidad habitacional,Tlayacapan,Morelos,,62541,17,62541,,31,026,1450,Rural,
62545,Ex-Hacienda Pantitlán,Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,1451,Rural,
62545,El Partidor,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1454,Rural,
62546,Las Vivianas,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,0867,Rural,
62546,El Golán,Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,1452,Rural,
62546,El Ahuehuete,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1453,Rural,
62547,Los Laureles (San José de los Laureles),Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,0213,Rural,
62547,Amatlipac (San Agustín Amatlipac),Ranchería,Tlayacapan,Morelos,,62541,17,62541,,29,026,0215,Rural,
62547,Los Ciruelos,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1434,Rural,
62547,Cruz Blanca,Colonia,Tlayacapan,Morelos,,62541,17,62541,,09,026,1435,Rural,
62550,Centro Jiutepec,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0217,Urbano,10
62550,Roberto Osorio Sosa,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0841,Urbano,10
62550,Zaragoza,Condominio,Jiutepec,Morelos,Jiutepec,62571,17,62571,,10,011,1111,Urbano,10
62550,Valle de las Fuentes,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1163,Urbano,10
62550,Los Almendros,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1167,Urbano,10
62550,El Zapote,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1168,Urbano,10
62553,Constitución,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0226,Urbano,10
62553,Residencial Campestre,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0229,Urbano,10
62553,Tlahuapan,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0246,Urbano,10
62553,Residencial La Palma,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0253,Urbano,10
62553,Moctezuma,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0265,Urbano,10
62553,Insurgentes,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0834,Urbano,10
62553,La Rosa,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0835,Urbano,10
62553,Lázaro Cárdenas,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0836,Urbano,10
62553,Rinconada las Palmas,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0837,Urbano,10
62553,El Arroyo,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1114,Urbano,10
62553,Lirios,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1117,Urbano,10
62553,Bambú,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1120,Urbano,10
62553,Residencial Country,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1133,Urbano,10
62553,Tlahua,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1157,Urbano,10
62553,Arcos de Jiutepec,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1159,Urbano,10
62553,Villa Real,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1165,Urbano,10
62553,Campestre,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1166,Urbano,10
62554,Villas del Descanso,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0244,Urbano,10
62554,Lomas de Tlahuapan,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0245,Urbano,10
62554,Pedregal de las Fuentes,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0263,Urbano,10
62554,El Pochotal,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0838,Urbano,10
62554,Los Bosques,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0839,Urbano,10
62554,La Cerillera,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1081,Urbano,10
62554,Valle Verde,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1108,Rural,10
62554,Rancho Paraíso,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1109,Urbano,10
62554,La Alameda,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1110,Urbano,10
62554,Los Mangos,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1112,Urbano,10
62554,Cactus,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1113,Urbano,10
62554,Girasoles,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1115,Urbano,10
62554,Hacienda Jiutepec,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1116,Urbano,10
62554,Las Fuentes,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1161,Urbano,10
62554,Fuentes de Oriente,Colonia,Jiutepec,Morelos,,62571,17,62571,,09,011,1946,Rural,
62555,Cliserio Alanís (San Gaspar),Pueblo,Jiutepec,Morelos,Jiutepec,62571,17,62571,,28,011,0236,Rural,10
62555,Villas de San Gaspar,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0237,Rural,10
62555,Club de Golf Hacienda San Gaspar,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0238,Rural,10
62555,Agua Fría,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1106,Rural,10
62555,San Lucas,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1107,Urbano,10
62555,Maravillas,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1129,Urbano,10
62555,Calera Oriente,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1130,Rural,10
62555,Llanos de las Fuentes,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1145,Urbano,10
62555,El Naranjo,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1146,Urbano,10
62555,Francisco Villa,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1147,Rural,10
62555,Emiliano Zapata,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1148,Urbano,10
62555,Esmeralda,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1149,Urbano,10
62555,El Campanario,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1150,Urbano,10
62556,La Huizachera,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1154,Urbano,10
62556,Las Moras I y II,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1162,Urbano,10
62556,Calera Chica,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0216,Urbano,10
62556,Miguel Hidalgo,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0218,Urbano,10
62556,Vista Hermosa,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0220,Urbano,10
62556,Agrícola 28 de Agosto,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1121,Rural,10
62556,Calera Poniente,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1131,Rural,10
62556,Ampliación Joyas de Agua,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1132,Rural,10
62556,Joya del Agua,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1134,Urbano,10
62556,Huertas del Llano,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1135,Urbano,10
62556,Acalli,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1151,Urbano,10
62556,Villa Santiago,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1152,Urbano,10
62556,La Laja,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1153,Urbano,10
62560,Atlacomulco,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0222,Urbano,10
62560,Santa Anita,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1118,Urbano,10
62560,Los Viveros,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1126,Urbano,10
62560,Los Apantles,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1128,Urbano,10
62563,Real Hacienda de San José,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0225,Urbano,10
62563,Sumiya,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0227,Urbano,10
62563,Los Pinos Jiutepec,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0231,Urbano,10
62563,Kloster Sumiya,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1929,Urbano,10
62563,Los Soles,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1945,Urbano,10
62564,José G Parres,Pueblo,Jiutepec,Morelos,Jiutepec,62571,17,62571,,28,011,0228,Urbano,10
62564,Las Mercedes,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0832,Urbano,10
62564,Los Electricistas,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0833,Urbano,10
62564,Residencial Sumiya,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1086,Urbano,10
62564,Jardines de La Hacienda II,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1127,Urbano,10
62564,Guadalupe,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1142,Urbano,10
62564,Jardines de La Hacienda I,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1143,Urbano,10
62564,El Paraíso,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1144,Urbano,10
62564,El Castillo,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1156,Urbano,10
62564,La Nopalera,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,1164,Urbano,10
62564,San Cristóbal los Lirios,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1943,Urbano,10
62564,Villa Real los Colorines,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1944,Urbano,10
62565,Las Canteras,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0001,Urbano,10
62565,Las Fincas,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,0230,Urbano,10
62565,La Joya,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,0840,Urbano,10
62565,Atuey,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1136,Urbano,10
62565,El Guayabal,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1137,Urbano,10
62565,Condominio Tepec,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1139,Urbano,10
62565,Xel-ha,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1155,Urbano,10
62566,Bosques de Bancouver,Condominio,Jiutepec,Morelos,Jiutepec,62571,17,62571,,10,011,0003,Urbano,10
62566,Lomas de Jiutepec,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0234,Urbano,10
62566,Lomas de Palmira,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1084,Urbano,10
62566,Rinconada Palmira,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1123,Urbano,10
62566,Imuri,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1124,Urbano,10
62566,Residencial Lomas de Jiutepec,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1125,Urbano,10
62566,Residencial Rancho las Lomas,Fraccionamiento,Jiutepec,Morelos,Jiutepec,62571,17,62571,,21,011,1138,Urbano,10
62566,Hacienda de los Casillas,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1140,Rural,10
62566,Tezontepec,Unidad habitacional,Jiutepec,Morelos,Jiutepec,62571,17,62571,,31,011,1141,Urbano,10
62570,Pedregal de Tejalpa,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0186,Urbano,10
62570,Oriental,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0239,Urbano,10
62570,Tejalpa,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0240,Urbano,10
62570,Ampliación Tejalpa,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0241,Urbano,10
62570,Vicente Guerrero,Colonia,Jiutepec,Morelos,Jiutepec,62571,17,62571,,09,011,0242,Urbano,10
