d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
98000,Zacatecas Centro,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0001,Urbano,03
98010,Ramón López Velarde,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0008,Urbano,03
98015,Mexicapan,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0009,Urbano,03
98017,Margaritas,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0011,Urbano,03
98017,Los Filarmónicos,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0017,Urbano,03
98017,Privada Aziz,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0050,Urbano,03
98017,Privada Residencial San Pedro,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1713,Urbano,03
98018,Garcia Salinas,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0012,Urbano,03
98019,Pedro Ruiz González INFONAVIT,Unidad habitacional,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,31,056,0013,Urbano,03
98020,Gustavo Diaz Ordaz 1a Secc,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0014,Urbano,03
98020,Gustavo Diaz Ordaz 2a Secc,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0015,Urbano,03
98020,Gustavo Diaz Ordaz 3a Secc,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0016,Urbano,03
98023,Bracho (Lomas de Bracho),Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1439,Rural,03
98024,De Olivos,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1698,Urbano,03
98024,La Pinta,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1707,Urbano,03
98024,Las Mercedes,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1710,Urbano,03
98040,Bancomer,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0019,Urbano,03
98040,Lázaro Cárdenas,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0020,Urbano,03
98040,Lomas de La Soledad,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0021,Urbano,03
98040,Loma Barroca,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1444,Urbano,03
98045,Caminera,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0022,Urbano,03
98046,Frente Popular,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0023,Urbano,03
98046,Luis Donaldo Colosio,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0759,Urbano,03
98047,Ciudad Argentum,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0035,Urbano,03
98050,Lomas Del Capulín,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0025,Urbano,03
98050,Minera,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0027,Urbano,03
98050,Sierra de Alica,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0028,Urbano,03
98050,Úrsulo A. García,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0029,Urbano,03
98053,CNOP,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0031,Urbano,03
98053,Fernando Pamanes Escobedo,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0032,Urbano,03
98053,Lomas de La Pimienta,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0033,Urbano,03
98054,Felipe Ángeles,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0034,Urbano,03
98054,Miguel Hidalgo 1ra. Sección,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1426,Urbano,03
98054,Emiliano Zapata,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1427,Urbano,03
98054,España,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1701,Urbano,03
98054,Ladrilleras,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1705,Urbano,03
98054,Miguel Hidalgo 2da. Sección,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1711,Urbano,03
98054,Miguel Hidalgo 3ra. Sección,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1712,Urbano,03
98056,Buenos Aires,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0036,Urbano,03
98056,Las Palmas,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0037,Urbano,03
98057,Zacatlán,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0002,Urbano,03
98057,Mecánicos,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0038,Urbano,03
98057,San Gabriel,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0049,Urbano,03
98057,Mecánicos 2a Secc,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0761,Urbano,03
98057,La Toma de Zacatecas,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0762,Urbano,03
98057,América,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0773,Urbano,03
98057,Héroes de Chapultepec,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1532,Urbano,03
98057,San Fernando,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1539,Urbano,03
98057,Residencial Cantera,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1668,Urbano,03
98060,Agrónomo,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0042,Urbano,03
98060,Lomas del Patrocinio,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0043,Urbano,03
98060,La Peñuela,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0045,Urbano,03
98060,Marianita,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0047,Urbano,03
98060,Primavera,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0048,Urbano,03
98060,Villas Del Tepozan,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1438,Urbano,03
98060,Siglo XXI,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1445,Urbano,03
98064,Fovissste,Unidad habitacional,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,31,056,0052,Urbano,03
98064,3 Cruces Infonavit,Unidad habitacional,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,31,056,0053,Urbano,03
98064,Ex Hacienda Bernardez,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0772,Urbano,03
98065,Boulevares,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0054,Urbano,03
98065,Militar,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0055,Urbano,03
98066,Progreso,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0058,Urbano,03
98066,Agrónoma II (Agronómica),Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,1488,Urbano,03
98066,Lomas del Bosque,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1682,Urbano,03
98066,Ciudad Universitaria,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1696,Urbano,03
98067,Villas Del Sol,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0060,Urbano,03
98067,San Francisco de Herrera,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0763,Urbano,03
98067,Fuente Del Bosque,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0764,Urbano,03
98067,Moradores,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0765,Urbano,03
98067,Lomas de San Francisco,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0798,Urbano,03
98067,Privada del Bosque,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1241,Urbano,03
98067,San Francisco de la Montaña,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1724,Urbano,03
98068,Hidráulica,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0044,Urbano,03
98068,Colonial Zacatecas,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0061,Urbano,03
98068,La Loma,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0062,Urbano,03
98068,Universitaria,Colonia,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,09,056,0063,Urbano,03
98068,Unidad Deportiva,Equipamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,17,056,0126,Urbano,03
98068,Residencial Del Valle,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0760,Urbano,03
98068,Villa Antigua,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1649,Urbano,03
98070,Buenavista,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0065,Urbano,03
98070,Francisco E Garcia,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0066,Urbano,03
98070,Los Caleros,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0068,Urbano,03
98070,Pánfilo Natera,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0069,Urbano,03
98070,Ricardo Flores Magón,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0070,Urbano,03
98077,21 de Julio,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0071,Urbano,03
98077,Las Cumbres,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0758,Urbano,03
98078,Ayuntamiento,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0072,Urbano,03
98078,De Los Taxista,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1428,Urbano,03
98078,De Los Taxista 2da. Sección,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1429,Urbano,03
98079,El Mirador,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0073,Urbano,03
98080,Bellavista,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0075,Urbano,03
98080,Benito Juárez,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0076,Urbano,03
98083,DIF,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0077,Urbano,03
98084,Santos Bañuelos,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0078,Urbano,03
98085,Colinas del Vergel,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0004,Urbano,03
98085,Lomas del Lago,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0079,Urbano,03
98085,San Rafael,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0111,Urbano,03
98085,Privada Monte Bello,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0112,Urbano,03
98085,Las Flores,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0113,Urbano,03
98085,Privada Esmeralda,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0115,Urbano,03
98085,Privada del Padre,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0117,Urbano,03
98085,Bosque de las Cumbres,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0120,Urbano,03
98085,Los Encinos,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0121,Urbano,03
98085,Cumbres,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0122,Urbano,03
98085,Portal del Roble,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0123,Urbano,03
98085,Loma Escondida,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0124,Urbano,03
98085,Colinas del Padre,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1232,Urbano,03
98085,Peñas de la Virgen,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1240,Urbano,03
98085,Ojo de Agua de Meléndez (Ojo de Agua),Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1435,Rural,03
98085,Lomas de Cristo,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1436,Urbano,03
98085,Villas del Padre,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1533,Urbano,03
98085,El Diamante,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1699,Urbano,03
98085,El Jaralillo,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1700,Urbano,03
98085,Libertadores,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1706,Urbano,03
98085,Suave Patria,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1714,Urbano,03
98085,Cerrada del Ángel,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1722,Urbano,03
98085,Cerro de la Virgen,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1725,Urbano,03
98086,La Herradura,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0080,Urbano,03
98087,ISSSTEZAC I,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0083,Urbano,03
98087,J. Jesús González Ortega,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0084,Urbano,03
98087,Arquitectos,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0100,Urbano,03
98087,Magisterial Jardines del Sol,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0101,Urbano,03
98087,Nueva Generación,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0102,Urbano,03
98087,Filósofos,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0104,Urbano,03
98087,El Orito,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0107,Rural,03
98087,Insurgentes,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0116,Urbano,03
98087,Constelaciones,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0767,Urbano,03
98087,Colinas del Sol,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0768,Urbano,03
98087,Estrella de Oro,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0769,Urbano,03
98087,El Orito 1a Sección,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0770,Urbano,03
98087,Camino Real,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0774,Urbano,03
98087,Huerta Vieja,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0797,Urbano,03
98087,Europa,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1234,Urbano,03
98087,Las Huertas,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1236,Urbano,03
98087,El Chaveño,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1432,Urbano,03
98087,Del Bosque,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1434,Urbano,03
98087,Korea I,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1703,Urbano,03
98087,Korea II,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1704,Urbano,03
98087,Las Flores,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1708,Urbano,03
98088,La Encantada,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0087,Urbano,03
98089,5 Señores,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0088,Urbano,03
98089,Las Haciendas,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0089,Urbano,03
98090,Alma Obrera,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0090,Urbano,03
98090,Barros Sierra,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0092,Urbano,03
98090,Los Periodistas,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0093,Urbano,03
98090,Arturo Romo Macias,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1430,Urbano,03
98090,Casa Blanca,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1695,Urbano,03
98090,Conquistadores,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1697,Urbano,03
98097,Lomas de la Virgen,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0095,Urbano,03
98097,Médicos Veterinarios,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0096,Urbano,03
98097,Residencial La Joya,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1235,Urbano,03
98097,Tahona,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1537,Urbano,03
98098,Las Colinas,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0097,Urbano,03
98098,Lomas Del Campestre,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,0098,Urbano,03
98098,Villa Verde,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98061,32,98061,,21,056,1243,Urbano,03
98099,Tecnológica,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,0099,Urbano,03
98099,La Isabelica,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0118,Urbano,03
98099,Popular CTM,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,0771,Urbano,03
98099,Lomas de la Isabelica,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1237,Urbano,03
98099,Rinconada de La Isabelica,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1238,Urbano,03
98099,Lomas Bizantinas,Fraccionamiento,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,21,056,1431,Urbano,03
98099,Carlos Hinojosa Petit,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1694,Urbano,03
98099,Gonzalo García García,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1702,Urbano,03
98099,Las Flores,Colonia,Zacatecas,Zacatecas,Zacatecas,98001,32,98001,,09,056,1709,Urbano,03
98100,Hacienda Nueva,Pueblo,Morelos,Zacatecas,,98102,32,98102,,28,032,0101,Urbano,
98100,Noria de los Gringos (Los Gringos),Ranchería,Morelos,Zacatecas,,98102,32,98102,,29,032,1301,Rural,
98100,Las Pilas,Ranchería,Morelos,Zacatecas,,98102,32,98102,,29,032,1302,Rural,
98100,California,Fraccionamiento,Morelos,Zacatecas,,98102,32,98102,,21,032,1718,Rural,
98100,Morelos,Pueblo,Morelos,Zacatecas,,98102,32,98102,,28,032,1756,Urbano,
98113,Mega Parque Industrial Aeropuerto SUMAR,Zona industrial,Morelos,Zacatecas,,98501,32,98501,,37,032,0001,Rural,
98140,Cata de Juanes,Ranchería,Vetagrande,Zacatecas,,98001,32,98001,,29,050,0002,Urbano,
98140,Guadalupito,Ranchería,Vetagrande,Zacatecas,,98001,32,98001,,29,050,0003,Urbano,
98140,El Llano de las Vírgenes,Ranchería,Vetagrande,Zacatecas,,98001,32,98001,,29,050,0004,Urbano,
98140,Sauceda de la Borda,Pueblo,Vetagrande,Zacatecas,,98001,32,98001,,28,050,0103,Urbano,
98140,Vetagrande,Pueblo,Vetagrande,Zacatecas,,98001,32,98001,,28,050,0104,Urbano,
98150,Las Norias,Ranchería,Vetagrande,Zacatecas,,98601,32,98601,,29,050,0005,Rural,
98150,El Lampotal,Ranchería,Vetagrande,Zacatecas,,98601,32,98601,,29,050,0105,Rural,
98150,La Era,Ranchería,Vetagrande,Zacatecas,,98601,32,98601,,29,050,0106,Rural,
98153,Santa Rita,Ranchería,Vetagrande,Zacatecas,,98601,32,98601,,29,050,0001,Rural,
98160,Villas Universidad,Fraccionamiento,Zacatecas,Zacatecas,,98001,32,98001,,21,056,0003,Urbano,
98160,La Escondida,Fraccionamiento,Zacatecas,Zacatecas,,98001,32,98001,,21,056,0103,Urbano,
98160,Italia,Colonia,Zacatecas,Zacatecas,,98001,32,98001,,09,056,0105,Urbano,
98160,Argenta Residencial,Fraccionamiento,Zacatecas,Zacatecas,,98001,32,98001,,21,056,0114,Urbano,
98160,"UAZ ""Francisco García Salinas"" Siglo XXI",Equipamiento,Zacatecas,Zacatecas,,98001,32,98001,,17,056,0119,Urbano,
98160,Valle Real,Fraccionamiento,Zacatecas,Zacatecas,,98001,32,98001,,21,056,0125,Urbano,
98160,Las Boquillas,Colonia,Zacatecas,Zacatecas,,98001,32,98001,,09,056,1521,Rural,
98160,Ciudad Gobierno,Equipamiento,Zacatecas,Zacatecas,,98001,32,98001,,17,056,1531,Rural,
98163,Picones,Colonia,Zacatecas,Zacatecas,,98001,32,98001,,09,056,0110,Urbano,
98170,Cieneguillas,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,0108,Rural,
98173,Paseos del Valle,Fraccionamiento,Zacatecas,Zacatecas,,98001,32,98001,,21,056,0106,Urbano,
98174,San Antonio de los Negros (Los Negros),Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1530,Rural,
98175,El Maguey,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1523,Rural,
98176,Rancho Nuevo,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,0127,Rural,
98176,Francisco I. Madero,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1485,Rural,
98177,La Pimienta,Pueblo,Zacatecas,Zacatecas,,98001,32,98001,,28,056,1522,Rural,
98180,Gonzalez Ortega (Machines),Ejido,Zacatecas,Zacatecas,,98001,32,98001,,15,056,0109,Rural,
98183,Calerilla,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,0128,Rural,
98183,García de la Cadena (El Visitador),Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1524,Rural,
98183,El Molino,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1525,Rural,
98184,Las Chilitas,Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1526,Rural,
98185,La Soledad (La Chole),Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1527,Rural,
98186,Benito Juárez (San Cayetano),Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1528,Rural,
98186,Miguel Hidalgo (San Miguel),Ranchería,Zacatecas,Zacatecas,,98001,32,98001,,29,056,1529,Rural,
98200,Fracción las Huertas (Las Huertas),Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,0004,Urbano,
98200,Concepción del Oro,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,0111,Urbano,
98200,Guadalupe Garzaron,Ejido,Concepción del Oro,Zacatecas,,98201,32,98201,,15,007,0112,Rural,
98200,El Gracero,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1201,Rural,
98200,Obrera,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1202,Urbano,
98200,Bella Vista,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1203,Urbano,
98200,Estrella,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1204,Urbano,
98200,Chihuahua,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1205,Urbano,
98200,Cabrestante,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1206,Urbano,
98200,Las Lajas,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1207,Urbano,
98200,El Cruce,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,1208,Urbano,
98203,Ciénega de Rocamontes,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0003,Rural,
98204,La Curva,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0001,Rural,
98204,FOVISSSTE,Colonia,Concepción del Oro,Zacatecas,,98201,32,98201,,09,007,0002,Rural,
98204,La Laborcilla,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0005,Rural,
98204,Manuel Rodríguez Méndez (El Arenal),Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0006,Rural,
98204,Pabellón Hidalgo (El Pabellón),Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0007,Rural,
98204,El Salero,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0008,Rural,
98204,San José del Mezquital (El Mezquital),Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0009,Rural,
98204,Estación Margarita,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0010,Rural,
98204,Aranzazú (El Cobre),Ejido,Concepción del Oro,Zacatecas,,98201,32,98201,,15,007,0114,Rural,
98205,Anáhuac,Ejido,Concepción del Oro,Zacatecas,,98201,32,98201,,15,007,0115,Rural,
98205,Mesillas,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0116,Rural,
98209,Avalos,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0117,Rural,
98210,El Durazno,Ranchería,Concepción del Oro,Zacatecas,,98201,32,98201,,29,007,0118,Rural,
